invoice_id,vendor_id,vendor_name,vendor_category,date_issued,date_due,payment_terms,service_type,amount_subtotal,tax_rate,tax_amount,amount_total,status,payment_date,invoice_currency,po_number
INV-000883,V016,Logistics Provider 16,Warehousing,2025-06-09 07:34:03.243243248,2025-09-07 07:34:03.243243248,NET90,Cross-Border,20555.91,0.1,2055.59,22611.5,Paid,2025-09-06 07:34:03.243243248,USD,PO-2215
INV-000884,V031,Logistics Provider 31,Customs Broker,2025-06-09 21:51:42.702702704,2025-07-24 21:51:42.702702704,NET45,Warehousing,36434.32,0.05,1821.72,38256.04,Paid,2025-07-15 21:51:42.702702704,USD,PO-9100
INV-000885,V011,Logistics Provider 11,Freight Forwarder,2025-06-10 12:09:22.162162160,2025-07-10 12:09:22.162162160,NET30,Customs Clearance,14736.39,0.0,0.0,14736.39,Approved,,USD,PO-5009
INV-000886,V016,Logistics Provider 16,Warehousing,2025-06-11 02:27:01.621621624,2025-07-11 02:27:01.621621624,NET30,Road Transport,34682.91,0.0,0.0,34682.91,Approved,,USD,PO-6368
INV-000887,V008,Logistics Provider 8,Customs Broker,2025-06-11 16:44:41.081081080,2025-08-10 16:44:41.081081080,NET60,Warehousing,2200.42,0.05,110.02,2310.44,Approved,,USD,PO-5478
INV-000888,V004,Logistics Provider 4,Transportation,2025-06-12 07:02:20.540540544,2025-07-27 07:02:20.540540544,NET45,Air Freight,16000.73,0.05,800.04,16800.77,Paid,2025-07-13 07:02:20.540540544,USD,PO-3734
INV-000889,V040,Logistics Provider 40,Freight Forwarder,2025-06-12 21:20:00.000000000,2025-08-11 21:20:00.000000000,NET60,Warehousing,27907.39,0.1,2790.74,30698.13,Paid,2025-08-06 21:20:00,USD,PO-1558
INV-000890,V004,Logistics Provider 4,Transportation,2025-06-13 11:37:39.459459464,2025-07-28 11:37:39.459459464,NET45,Customs Clearance,31972.4,0.0,0.0,31972.4,Paid,2025-07-19 11:37:39.459459464,USD,PO-7674
INV-000891,V025,Logistics Provider 25,Last Mile Delivery,2025-06-14 01:55:18.918918920,2025-07-29 01:55:18.918918920,NET45,Warehousing,29274.99,0.05,1463.75,30738.74,Rejected,,USD,PO-3381
INV-000892,V003,Logistics Provider 3,Warehousing,2025-06-14 16:12:58.378378376,2025-07-29 16:12:58.378378376,NET45,Sea Freight,35190.06,0.0,0.0,35190.06,Approved,,USD,PO-4367
INV-000893,V032,Logistics Provider 32,Freight Forwarder,2025-06-15 06:30:37.837837840,2025-07-15 06:30:37.837837840,NET30,Express Delivery,1298.35,0.05,64.92,1363.27,Pending,,USD,PO-9879
INV-000894,V003,Logistics Provider 3,Warehousing,2025-06-15 20:48:17.297297296,2025-09-13 20:48:17.297297296,NET90,Customs Clearance,5946.12,0.0,0.0,5946.12,Pending,,USD,PO-1859
INV-000895,V027,Logistics Provider 27,Transportation,2025-06-16 11:05:56.756756760,2025-08-15 11:05:56.756756760,NET60,Express Delivery,43578.27,0.1,4357.83,47936.1,Approved,,USD,PO-3992
INV-000896,V029,Logistics Provider 29,Customs Broker,2025-06-17 01:23:36.216216216,2025-09-15 01:23:36.216216216,NET90,Last Mile Delivery,34405.68,0.0,0.0,34405.68,Rejected,,USD,PO-2729
INV-000897,V032,Logistics Provider 32,Freight Forwarder,2025-06-17 15:41:15.675675680,2025-08-16 15:41:15.675675680,NET60,Express Delivery,6533.65,0.0,0.0,6533.65,Paid,2025-08-05 15:41:15.675675680,USD,PO-2855
INV-000898,V050,Logistics Provider 50,Transportation,2025-06-18 05:58:55.135135136,2025-08-02 05:58:55.135135136,NET45,Air Freight,42261.65,0.0,0.0,42261.65,Approved,,USD,PO-6098
INV-000899,V019,Logistics Provider 19,Freight Forwarder,2025-06-18 20:16:34.594594592,2025-07-18 20:16:34.594594592,NET30,Sea Freight,12869.33,0.0,0.0,12869.33,Approved,,USD,PO-5037
INV-000900,V021,Logistics Provider 21,Customs Broker,2025-06-19 10:34:14.054054056,2025-09-17 10:34:14.054054056,NET90,Last Mile Delivery,24434.73,0.0,0.0,24434.73,Paid,2025-09-17 10:34:14.054054056,USD,PO-6541
INV-000901,V005,Logistics Provider 5,Warehousing,2025-06-20 00:51:53.513513512,2025-07-20 00:51:53.513513512,NET30,Warehousing,8114.63,0.1,811.46,8926.09,Paid,2025-07-08 00:51:53.513513512,USD,PO-7271
INV-000902,V018,Logistics Provider 18,Last Mile Delivery,2025-06-20 15:09:32.972972976,2025-08-19 15:09:32.972972976,NET60,Customs Clearance,35795.39,0.05,1789.77,37585.16,Pending,,USD,PO-5711
INV-000903,V028,Logistics Provider 28,Freight Forwarder,2025-06-21 05:27:12.432432432,2025-07-21 05:27:12.432432432,NET30,Air Freight,33675.87,0.0,0.0,33675.87,Rejected,,USD,PO-4713
INV-000904,V042,Logistics Provider 42,Transportation,2025-06-21 19:44:51.891891896,2025-07-21 19:44:51.891891896,NET30,Sea Freight,11344.51,0.1,1134.45,12478.96,Paid,2025-07-07 19:44:51.891891896,USD,PO-4470
INV-000905,V022,Logistics Provider 22,Customs Broker,2025-06-22 10:02:31.351351352,2025-09-20 10:02:31.351351352,NET90,Last Mile Delivery,43306.64,0.0,0.0,43306.64,Pending,,USD,PO-9840
INV-000906,V021,Logistics Provider 21,Customs Broker,2025-06-23 00:20:10.810810816,2025-08-07 00:20:10.810810816,NET45,Last Mile Delivery,20664.0,0.0,0.0,20664.0,Paid,2025-07-26 00:20:10.810810816,USD,PO-8268
INV-000907,V006,Logistics Provider 6,Last Mile Delivery,2025-06-23 14:37:50.270270272,2025-07-23 14:37:50.270270272,NET30,Air Freight,15333.24,0.05,766.66,16099.9,Pending,,USD,PO-2085
INV-000908,V001,Logistics Provider 1,Last Mile Delivery,2025-06-24 04:55:29.729729728,2025-08-08 04:55:29.729729728,NET45,Cross-Border,8464.15,0.0,0.0,8464.15,Rejected,,USD,PO-7861
INV-000909,V005,Logistics Provider 5,Warehousing,2025-06-24 19:13:09.189189192,2025-08-23 19:13:09.189189192,NET60,Warehousing,14042.23,0.1,1404.22,15446.45,Rejected,,USD,PO-2522
INV-000910,V041,Logistics Provider 41,Warehousing,2025-06-25 09:30:48.648648648,2025-07-25 09:30:48.648648648,NET30,Air Freight,2079.32,0.1,207.93,2287.25,Paid,2025-07-24 09:30:48.648648648,USD,PO-8492
INV-000911,V012,Logistics Provider 12,Last Mile Delivery,2025-06-25 23:48:28.108108112,2025-09-23 23:48:28.108108112,NET90,Last Mile Delivery,29579.62,0.05,1478.98,31058.6,Paid,2025-09-21 23:48:28.108108112,USD,PO-2093
INV-000912,V026,Logistics Provider 26,Warehousing,2025-06-26 14:06:07.567567568,2025-08-25 14:06:07.567567568,NET60,Road Transport,42269.31,0.0,0.0,42269.31,Approved,,USD,PO-5922
INV-000913,V046,Logistics Provider 46,Freight Forwarder,2025-06-27 04:23:47.027027032,2025-08-26 04:23:47.027027032,NET60,Sea Freight,27900.04,0.1,2790.0,30690.04,Rejected,,USD,PO-3873
INV-000914,V034,Logistics Provider 34,Warehousing,2025-06-27 18:41:26.486486488,2025-09-25 18:41:26.486486488,NET90,Air Freight,11744.42,0.0,0.0,11744.42,Paid,2025-09-15 18:41:26.486486488,USD,PO-2488
INV-000915,V049,Logistics Provider 49,Transportation,2025-06-28 08:59:05.945945944,2025-07-28 08:59:05.945945944,NET30,Cross-Border,2649.79,0.0,0.0,2649.79,Paid,2025-07-19 08:59:05.945945944,USD,PO-9020
INV-000916,V014,Logistics Provider 14,Customs Broker,2025-06-28 23:16:45.405405408,2025-07-28 23:16:45.405405408,NET30,Last Mile Delivery,11516.78,0.0,0.0,11516.78,Rejected,,USD,PO-9612
INV-000917,V026,Logistics Provider 26,Warehousing,2025-06-29 13:34:24.864864864,2025-08-28 13:34:24.864864864,NET60,Warehousing,21389.95,0.05,1069.5,22459.45,Rejected,,USD,PO-8626
INV-000918,V045,Logistics Provider 45,Customs Broker,2025-06-30 03:52:04.324324328,2025-07-30 03:52:04.324324328,NET30,Express Delivery,38220.96,0.0,0.0,38220.96,Paid,2025-07-22 03:52:04.324324328,USD,PO-6997
INV-000919,V027,Logistics Provider 27,Transportation,2025-06-30 18:09:43.783783784,2025-08-14 18:09:43.783783784,NET45,Last Mile Delivery,10204.3,0.1,1020.43,11224.73,Approved,,USD,PO-6532
INV-000920,V009,Logistics Provider 9,Transportation,2025-07-01 08:27:23.243243248,2025-09-29 08:27:23.243243248,NET90,Warehousing,36269.78,0.0,0.0,36269.78,Rejected,,USD,PO-3080
INV-000921,V026,Logistics Provider 26,Warehousing,2025-07-01 22:45:02.702702704,2025-08-15 22:45:02.702702704,NET45,Air Freight,43479.74,0.1,4347.97,47827.71,Paid,2025-08-01 22:45:02.702702704,USD,PO-4366
INV-000922,V047,Logistics Provider 47,Freight Forwarder,2025-07-02 13:02:42.162162160,2025-08-01 13:02:42.162162160,NET30,Warehousing,23243.4,0.0,0.0,23243.4,Rejected,,USD,PO-1215
INV-000923,V022,Logistics Provider 22,Customs Broker,2025-07-03 03:20:21.621621624,2025-09-01 03:20:21.621621624,NET60,Customs Clearance,41250.17,0.1,4125.02,45375.19,Paid,2025-08-29 03:20:21.621621624,USD,PO-9212
INV-000924,V047,Logistics Provider 47,Freight Forwarder,2025-07-03 17:38:01.081081080,2025-10-01 17:38:01.081081080,NET90,Customs Clearance,28178.21,0.1,2817.82,30996.03,Approved,,USD,PO-5246
INV-000925,V030,Logistics Provider 30,Warehousing,2025-07-04 07:55:40.540540544,2025-08-03 07:55:40.540540544,NET30,Customs Clearance,32217.45,0.0,0.0,32217.45,Approved,,USD,PO-2517
INV-000926,V043,Logistics Provider 43,Transportation,2025-07-04 22:13:20.000000000,2025-08-03 22:13:20.000000000,NET30,Cross-Border,26787.64,0.0,0.0,26787.64,Paid,2025-07-26 22:13:20,USD,PO-9382
INV-000927,V048,Logistics Provider 48,Customs Broker,2025-07-05 12:30:59.459459464,2025-09-03 12:30:59.459459464,NET60,Cross-Border,23695.46,0.1,2369.55,26065.01,Paid,2025-07-06 12:30:59.459459464,USD,PO-1546
INV-000928,V017,Logistics Provider 17,Freight Forwarder,2025-07-06 02:48:38.918918920,2025-09-04 02:48:38.918918920,NET60,Road Transport,12498.02,0.05,624.9,13122.92,Approved,,USD,PO-1549
INV-000929,V026,Logistics Provider 26,Warehousing,2025-07-06 17:06:18.378378376,2025-08-20 17:06:18.378378376,NET45,Cross-Border,15856.51,0.0,0.0,15856.51,Paid,2025-08-08 17:06:18.378378376,USD,PO-8687
INV-000930,V036,Logistics Provider 36,Transportation,2025-07-07 07:23:57.837837840,2025-10-05 07:23:57.837837840,NET90,Express Delivery,15208.54,0.05,760.43,15968.97,Approved,,USD,PO-4605
INV-000931,V001,Logistics Provider 1,Last Mile Delivery,2025-07-07 21:41:37.297297296,2025-10-05 21:41:37.297297296,NET90,Air Freight,28601.16,0.0,0.0,28601.16,Paid,2025-10-02 21:41:37.297297296,USD,PO-7363
INV-000932,V008,Logistics Provider 8,Customs Broker,2025-07-08 11:59:16.756756760,2025-09-06 11:59:16.756756760,NET60,Last Mile Delivery,6877.73,0.0,0.0,6877.73,Approved,,USD,PO-4640
INV-000933,V049,Logistics Provider 49,Transportation,2025-07-09 02:16:56.216216216,2025-08-23 02:16:56.216216216,NET45,Last Mile Delivery,45922.79,0.0,0.0,45922.79,Pending,,USD,PO-3784
INV-000934,V035,Logistics Provider 35,Freight Forwarder,2025-07-09 16:34:35.675675680,2025-10-07 16:34:35.675675680,NET90,Road Transport,36312.1,0.0,0.0,36312.1,Pending,,USD,PO-7499
INV-000935,V015,Logistics Provider 15,Last Mile Delivery,2025-07-10 06:52:15.135135136,2025-09-08 06:52:15.135135136,NET60,Cross-Border,20670.84,0.05,1033.54,21704.38,Pending,,USD,PO-4502
INV-000936,V047,Logistics Provider 47,Freight Forwarder,2025-07-10 21:09:54.594594592,2025-08-09 21:09:54.594594592,NET30,Express Delivery,8772.58,0.0,0.0,8772.58,Approved,,USD,PO-9349
INV-000937,V022,Logistics Provider 22,Customs Broker,2025-07-11 11:27:34.054054056,2025-10-09 11:27:34.054054056,NET90,Warehousing,44217.62,0.1,4421.76,48639.38,Pending,,USD,PO-2580
INV-000938,V014,Logistics Provider 14,Customs Broker,2025-07-12 01:45:13.513513512,2025-08-26 01:45:13.513513512,NET45,Road Transport,41365.13,0.1,4136.51,45501.64,Pending,,USD,PO-1442
INV-000939,V026,Logistics Provider 26,Warehousing,2025-07-12 16:02:52.972972976,2025-08-26 16:02:52.972972976,NET45,Express Delivery,36364.36,0.05,1818.22,38182.58,Rejected,,USD,PO-9894
INV-000940,V028,Logistics Provider 28,Freight Forwarder,2025-07-13 06:20:32.432432432,2025-08-27 06:20:32.432432432,NET45,Warehousing,14305.81,0.0,0.0,14305.81,Paid,2025-08-20 06:20:32.432432432,USD,PO-1503
INV-000941,V023,Logistics Provider 23,Warehousing,2025-07-13 20:38:11.891891896,2025-08-12 20:38:11.891891896,NET30,Express Delivery,20719.89,0.1,2071.99,22791.88,Approved,,USD,PO-2915
INV-000942,V014,Logistics Provider 14,Customs Broker,2025-07-14 10:55:51.351351352,2025-10-12 10:55:51.351351352,NET90,Warehousing,6034.66,0.05,301.73,6336.39,Rejected,,USD,PO-8979
INV-000943,V024,Logistics Provider 24,Freight Forwarder,2025-07-15 01:13:30.810810816,2025-10-13 01:13:30.810810816,NET90,Sea Freight,10262.94,0.0,0.0,10262.94,Pending,,USD,PO-3304
INV-000944,V002,Logistics Provider 2,Transportation,2025-07-15 15:31:10.270270272,2025-08-14 15:31:10.270270272,NET30,Express Delivery,39367.82,0.1,3936.78,43304.6,Paid,2025-08-13 15:31:10.270270272,USD,PO-6245
INV-000945,V045,Logistics Provider 45,Customs Broker,2025-07-16 05:48:49.729729728,2025-10-14 05:48:49.729729728,NET90,Last Mile Delivery,36036.9,0.1,3603.69,39640.59,Paid,2025-10-10 05:48:49.729729728,USD,PO-7970
INV-000946,V026,Logistics Provider 26,Warehousing,2025-07-16 20:06:29.189189192,2025-08-15 20:06:29.189189192,NET30,Customs Clearance,30080.8,0.05,1504.04,31584.84,Approved,,USD,PO-3459
INV-000947,V014,Logistics Provider 14,Customs Broker,2025-07-17 10:24:08.648648648,2025-08-16 10:24:08.648648648,NET30,Cross-Border,44890.61,0.0,0.0,44890.61,Approved,,USD,PO-9650
INV-000948,V007,Logistics Provider 7,Freight Forwarder,2025-07-18 00:41:48.108108112,2025-08-17 00:41:48.108108112,NET30,Warehousing,29580.06,0.0,0.0,29580.06,Approved,,USD,PO-8641
INV-000949,V003,Logistics Provider 3,Warehousing,2025-07-18 14:59:27.567567568,2025-09-01 14:59:27.567567568,NET45,Sea Freight,23881.43,0.1,2388.14,26269.57,Approved,,USD,PO-2102
INV-000950,V047,Logistics Provider 47,Freight Forwarder,2025-07-19 05:17:07.027027032,2025-10-17 05:17:07.027027032,NET90,Express Delivery,17678.17,0.1,1767.82,19445.99,Paid,2025-10-14 05:17:07.027027032,USD,PO-3331
INV-000951,V023,Logistics Provider 23,Warehousing,2025-07-19 19:34:46.486486488,2025-08-18 19:34:46.486486488,NET30,Last Mile Delivery,47081.98,0.1,4708.2,51790.18,Pending,,USD,PO-1858
INV-000952,V046,Logistics Provider 46,Freight Forwarder,2025-07-20 09:52:25.945945944,2025-10-18 09:52:25.945945944,NET90,Customs Clearance,5053.06,0.0,0.0,5053.06,Pending,,USD,PO-5350
INV-000953,V043,Logistics Provider 43,Transportation,2025-07-21 00:10:05.405405408,2025-09-04 00:10:05.405405408,NET45,Warehousing,46613.48,0.05,2330.67,48944.15,Pending,,USD,PO-3841
INV-000954,V047,Logistics Provider 47,Freight Forwarder,2025-07-21 14:27:44.864864864,2025-08-20 14:27:44.864864864,NET30,Express Delivery,41509.02,0.05,2075.45,43584.47,Approved,,USD,PO-4311
INV-000955,V045,Logistics Provider 45,Customs Broker,2025-07-22 04:45:24.324324328,2025-09-20 04:45:24.324324328,NET60,Express Delivery,7366.57,0.0,0.0,7366.57,Paid,2025-09-10 04:45:24.324324328,USD,PO-4653
INV-000956,V018,Logistics Provider 18,Last Mile Delivery,2025-07-22 19:03:03.783783784,2025-09-05 19:03:03.783783784,NET45,Warehousing,28684.23,0.05,1434.21,30118.44,Pending,,USD,PO-4299
INV-000957,V038,Logistics Provider 38,Last Mile Delivery,2025-07-23 09:20:43.243243248,2025-09-21 09:20:43.243243248,NET60,Road Transport,43460.85,0.1,4346.08,47806.93,Paid,2025-09-15 09:20:43.243243248,USD,PO-2949
INV-000958,V035,Logistics Provider 35,Freight Forwarder,2025-07-23 23:38:22.702702704,2025-10-21 23:38:22.702702704,NET90,Road Transport,29018.65,0.05,1450.93,30469.58,Approved,,USD,PO-5947
INV-000959,V015,Logistics Provider 15,Last Mile Delivery,2025-07-24 13:56:02.162162160,2025-10-22 13:56:02.162162160,NET90,Last Mile Delivery,45452.79,0.05,2272.64,47725.43,Pending,,USD,PO-7781
INV-000960,V025,Logistics Provider 25,Last Mile Delivery,2025-07-25 04:13:41.621621624,2025-09-08 04:13:41.621621624,NET45,Customs Clearance,47206.21,0.05,2360.31,49566.52,Paid,2025-09-01 04:13:41.621621624,USD,PO-7345
INV-000961,V037,Logistics Provider 37,Warehousing,2025-07-25 18:31:21.081081080,2025-10-23 18:31:21.081081080,NET90,Warehousing,21696.84,0.1,2169.68,23866.52,Pending,,USD,PO-4334
INV-000962,V028,Logistics Provider 28,Freight Forwarder,2025-07-26 08:49:00.540540544,2025-09-24 08:49:00.540540544,NET60,Last Mile Delivery,19488.37,0.0,0.0,19488.37,Paid,2025-09-16 08:49:00.540540544,USD,PO-7987
INV-000963,V010,Logistics Provider 10,Last Mile Delivery,2025-07-26 23:06:40.000000000,2025-08-25 23:06:40.000000000,NET30,Last Mile Delivery,46879.74,0.1,4687.97,51567.71,Paid,2025-08-19 23:06:40,USD,PO-5521
INV-000964,V039,Logistics Provider 39,Warehousing,2025-07-27 13:24:19.459459464,2025-08-26 13:24:19.459459464,NET30,Air Freight,34081.86,0.0,0.0,34081.86,Approved,,USD,PO-8108
INV-000965,V017,Logistics Provider 17,Freight Forwarder,2025-07-28 03:41:58.918918920,2025-08-27 03:41:58.918918920,NET30,Express Delivery,6685.11,0.0,0.0,6685.11,Pending,,USD,PO-5039
INV-000966,V039,Logistics Provider 39,Warehousing,2025-07-28 17:59:38.378378376,2025-09-11 17:59:38.378378376,NET45,Cross-Border,3072.3,0.0,0.0,3072.3,Approved,,USD,PO-6816
INV-000967,V022,Logistics Provider 22,Customs Broker,2025-07-29 08:17:17.837837840,2025-10-27 08:17:17.837837840,NET90,Express Delivery,28666.82,0.05,1433.34,30100.16,Pending,,USD,PO-8575
INV-000968,V026,Logistics Provider 26,Warehousing,2025-07-29 22:34:57.297297296,2025-09-27 22:34:57.297297296,NET60,Road Transport,46578.38,0.05,2328.92,48907.3,Pending,,USD,PO-9418
INV-000969,V044,Logistics Provider 44,Last Mile Delivery,2025-07-30 12:52:36.756756760,2025-10-28 12:52:36.756756760,NET90,Customs Clearance,42368.19,0.0,0.0,42368.19,Approved,,USD,PO-5063
INV-000970,V025,Logistics Provider 25,Last Mile Delivery,2025-07-31 03:10:16.216216216,2025-10-29 03:10:16.216216216,NET90,Express Delivery,34116.54,0.0,0.0,34116.54,Approved,,USD,PO-1573
INV-000971,V017,Logistics Provider 17,Freight Forwarder,2025-07-31 17:27:55.675675680,2025-10-29 17:27:55.675675680,NET90,Warehousing,7816.68,0.05,390.83,8207.51,Paid,2025-10-26 17:27:55.675675680,USD,PO-3065
INV-000972,V013,Logistics Provider 13,Transportation,2025-08-01 07:45:35.135135136,2025-08-31 07:45:35.135135136,NET30,Last Mile Delivery,13457.34,0.1,1345.73,14803.07,Paid,2025-08-29 07:45:35.135135136,USD,PO-9897
INV-000973,V020,Logistics Provider 20,Warehousing,2025-08-01 22:03:14.594594600,2025-09-30 22:03:14.594594600,NET60,Warehousing,43900.05,0.0,0.0,43900.05,Paid,2025-09-19 22:03:14.594594600,USD,PO-3281
INV-000974,V025,Logistics Provider 25,Last Mile Delivery,2025-08-02 12:20:54.054054056,2025-10-01 12:20:54.054054056,NET60,Air Freight,9957.55,0.1,995.76,10953.31,Pending,,USD,PO-3341
INV-000975,V004,Logistics Provider 4,Transportation,2025-08-03 02:38:33.513513512,2025-11-01 02:38:33.513513512,NET90,Customs Clearance,14643.53,0.05,732.18,15375.71,Pending,,USD,PO-3996
INV-000976,V010,Logistics Provider 10,Last Mile Delivery,2025-08-03 16:56:12.972972976,2025-09-02 16:56:12.972972976,NET30,Last Mile Delivery,7350.43,0.0,0.0,7350.43,Paid,2025-08-18 16:56:12.972972976,USD,PO-1568
INV-000977,V003,Logistics Provider 3,Warehousing,2025-08-04 07:13:52.432432432,2025-09-03 07:13:52.432432432,NET30,Warehousing,34129.3,0.1,3412.93,37542.23,Paid,2025-09-02 07:13:52.432432432,USD,PO-5151
INV-000978,V041,Logistics Provider 41,Warehousing,2025-08-04 21:31:31.891891896,2025-10-03 21:31:31.891891896,NET60,Road Transport,47255.13,0.1,4725.51,51980.64,Paid,2025-10-03 21:31:31.891891896,USD,PO-3837
INV-000979,V045,Logistics Provider 45,Customs Broker,2025-08-05 11:49:11.351351352,2025-09-04 11:49:11.351351352,NET30,Cross-Border,14179.43,0.1,1417.94,15597.37,Approved,,USD,PO-6809
INV-000980,V018,Logistics Provider 18,Last Mile Delivery,2025-08-06 02:06:50.810810816,2025-09-05 02:06:50.810810816,NET30,Air Freight,24294.92,0.05,1214.75,25509.67,Paid,2025-08-27 02:06:50.810810816,USD,PO-2911
INV-000981,V047,Logistics Provider 47,Freight Forwarder,2025-08-06 16:24:30.270270272,2025-09-05 16:24:30.270270272,NET30,Customs Clearance,32082.65,0.05,1604.13,33686.78,Paid,2025-08-21 16:24:30.270270272,USD,PO-1382
INV-000982,V036,Logistics Provider 36,Transportation,2025-08-07 06:42:09.729729728,2025-09-21 06:42:09.729729728,NET45,Air Freight,49973.85,0.1,4997.38,54971.23,Approved,,USD,PO-7257
INV-000983,V047,Logistics Provider 47,Freight Forwarder,2025-08-07 20:59:49.189189192,2025-11-05 20:59:49.189189192,NET90,Road Transport,6135.6,0.1,613.56,6749.16,Approved,,USD,PO-9421
INV-000984,V022,Logistics Provider 22,Customs Broker,2025-08-08 11:17:28.648648648,2025-10-07 11:17:28.648648648,NET60,Customs Clearance,25429.97,0.05,1271.5,26701.47,Paid,2025-10-06 11:17:28.648648648,USD,PO-9753
INV-000985,V034,Logistics Provider 34,Warehousing,2025-08-09 01:35:08.108108112,2025-10-08 01:35:08.108108112,NET60,Air Freight,19870.89,0.1,1987.09,21857.98,Approved,,USD,PO-5138
INV-000986,V047,Logistics Provider 47,Freight Forwarder,2025-08-09 15:52:47.567567568,2025-09-23 15:52:47.567567568,NET45,Sea Freight,43425.19,0.1,4342.52,47767.71,Approved,,USD,PO-7909
INV-000987,V008,Logistics Provider 8,Customs Broker,2025-08-10 06:10:27.027027032,2025-11-08 06:10:27.027027032,NET90,Road Transport,24322.42,0.05,1216.12,25538.54,Paid,2025-10-27 06:10:27.027027032,USD,PO-5007
INV-000988,V040,Logistics Provider 40,Freight Forwarder,2025-08-10 20:28:06.486486488,2025-10-09 20:28:06.486486488,NET60,Road Transport,6437.9,0.1,643.79,7081.69,Rejected,,USD,PO-8679
INV-000989,V049,Logistics Provider 49,Transportation,2025-08-11 10:45:45.945945944,2025-09-10 10:45:45.945945944,NET30,Road Transport,32086.78,0.1,3208.68,35295.46,Approved,,USD,PO-3976
